tarih,saat,lig,mbs,ev,deplasman,iy sonuc,ms sonuc,ms1,msx,ms2,iy1,iyx,iy2,kgvar,kgyok,ciftsans1/x,cs1/2,csx/2,iy1.5a,iy1.5u,1.5a,1.5u,2.5a,2.5u,3.5a,3.5u,toplamgol0-1,tg2-3,tg4-5,tg6+
2024-11-09 00:00:00,15:30:00,ÇEK,3,Banik Ostrava,Dukla Prag,3 - 0,6 - 0,1.1,5.0,8.55,1.49,2.4,7.33,1.73,1.55,0.0,0.0,2.08,1.39,1.97,4.1,0.0,2.11,1.33,1.37,2.02,4.78,1.93,2.82,7.72
2024-11-09 00:00:00,20:00:00,İSV2,3,Bellinzona,Aarau,0 - 3,1 - 4,2.81,3.0,1.86,3.39,1.91,2.46,1.5,1.79,1.28,1.06,1.07,1.23,2.42,3.11,1.11,1.64,1.62,1.17,2.72,3.32,1.78,3.56,14.15
2024-11-09 00:00:00,18:00:00,KİRL1,3,Dundela,Bangor Fc,0 - 3,1 - 3,2.61,3.39,1.83,0.0,0.0,0.0,1.3,2.19,1.29,0.0,1.1,0.0,0.0,0.0,0.0,2.11,1.33,1.38,2.01,4.83,1.93,2.8,7.61
2024-11-09 00:00:00,18:00:00,KİRL,3,Dungannon,Cliftonville,1 - 3,1 - 4,2.68,3.05,1.9,3.23,1.96,2.47,1.44,1.89,1.26,1.06,1.09,1.26,2.3,3.36,1.08,1.74,1.54,1.21,2.51,3.62,1.81,3.33,12.0
2024-11-09 00:00:00,19:45:00,YUN,3,Panserraikos,Atromitos,1 - 3,2 - 3,2.87,2.67,1.99,3.54,1.77,2.64,1.68,1.58,1.24,1.09,1.07,1.14,2.85,2.5,1.21,1.41,1.95,1.06,3.5,2.62,1.77,4.5,23.6
2024-11-09 00:00:00,17:30:00,GAL,3,Penybont,Flint Town,3 - 0,3 - 1,1.09,5.21,8.91,1.47,2.43,7.52,1.74,1.54,0.0,0.0,2.12,1.41,1.95,0.0,0.0,2.15,1.31,1.38,1.98,4.93,1.94,2.78,7.4
2024-11-09 00:00:00,18:00:00,İN1,2,Peterborough,Cambridge,4 - 0,6 - 1,1.51,3.43,3.73,1.97,2.14,3.98,1.38,1.99,0.0,0.0,1.48,1.37,2.03,4.08,1.05,2.02,1.38,1.34,2.09,4.54,1.9,2.89,8.31
2024-11-09 00:00:00,08:00:00,GKOR2,3,Seoul E-Land,Jeonnam Dragons,0 - 3,0 - 4,1.59,3.44,3.24,2.15,2.04,3.73,1.44,1.89,0.0,0.0,1.41,1.31,2.18,3.64,1.06,1.86,1.45,1.26,2.32,3.98,1.84,3.12,10.25
2024-11-09 00:00:00,17:30:00,SLVK,3,Slovan Bratisl,Skalica,3 - 0,3 - 1,1.13,4.85,7.32,1.53,2.4,6.47,1.6,1.67,0.0,0.0,2.0,1.42,1.91,0.0,0.0,2.21,1.3,1.41,1.94,5.1,1.96,2.74,7.06
2024-11-09 00:00:00,22:00:00,BEL2,3,Waasland Bever,Boussu Dour Bor,3 - 0,4 - 0,1.54,3.33,3.62,2.05,2.06,3.96,1.44,1.89,0.0,0.0,1.44,1.31,2.16,3.68,1.05,1.86,1.45,1.26,2.3,4.01,1.84,3.1,10.1
2024-11-09 00:00:00,15:30:00,MAC,3,Zalaegerszeg,Puskas Academy,3 - 1,4 - 2,3.47,3.16,1.61,3.96,1.95,2.17,1.54,1.74,1.4,0.0,0.0,1.24,2.39,3.15,1.1,1.66,1.6,1.18,2.68,3.37,1.79,3.52,13.75
2024-11-10 00:00:00,17:15:00,İSÇ,1,Aik Stockholm,Halmstads,3 - 1,5 - 1,1.27,3.79,6.96,1.79,2.05,6.94,2.06,1.42,0.0,0.0,1.83,1.23,2.65,2.86,1.19,1.57,1.81,1.14,3.17,2.92,1.77,3.98,18.25
2024-11-10 00:00:00,21:30:00,İTC,3,Crotone,Catania,3 - 0,3 - 2,2.32,2.64,2.41,3.04,1.72,3.16,1.74,1.53,1.13,1.1,1.15,0.0,0.0,2.34,1.25,1.35,2.06,1.05,3.83,2.44,1.78,4.91,28.5
2024-11-10 00:00:00,15:30:00,AL3,2,Hannover 96 (A,Ingolstadt,0 - 3,0 - 4,2.64,3.49,1.9,3.06,2.25,2.38,1.27,2.46,1.32,1.06,1.14,1.5,1.91,5.0,0.0,2.39,1.3,1.52,1.88,5.61,2.02,2.63,6.24
2024-11-10 00:00:00,14:45:00,POL1,3,Stal S Wola,Wisla Krakow,1 - 3,1 - 5,4.89,3.71,1.33,5.03,2.09,1.82,1.58,1.68,1.65,0.0,0.0,1.29,2.21,3.5,1.06,1.81,1.49,1.24,2.4,3.81,1.83,3.22,11.0
2024-11-10 00:00:00,08:00:00,JAP2,3,Yamagata,Jef Utd Chiba,3 - 0,4 - 0,2.06,3.14,2.38,2.6,2.01,2.92,1.38,2.01,1.14,1.05,1.21,1.31,2.18,3.66,1.05,1.85,1.45,1.26,2.31,4.0,1.84,3.11,10.15
2024-11-12 00:00:00,22:45:00,İCON,3,Kidderminster,Gateshead(South,3 - 0,4 - 0,1.34,3.62,4.98,1.87,2.01,5.27,1.72,1.56,0.0,0.0,1.64,1.23,2.42,3.07,1.12,1.64,1.62,1.16,2.75,3.28,1.78,3.6,14.55
2024-11-12 00:00:00,22:15:00,İNTK,2,Northampton,Burton Albion,1 - 3,2 - 5,3.58,3.43,1.53,3.97,2.06,2.05,1.44,1.87,1.46,1.05,1.06,1.31,2.16,3.67,1.05,1.87,1.45,1.26,2.3,4.0,1.84,3.1,10.1
2025-02-01 00:00:00,17:00:00,İTB,1,Catanzaro,Cesena,3 - 1,4 - 2,2.03,2.72,3.05,2.69,1.82,3.76,1.78,1.6,1.08,1.11,1.25,1.17,2.99,2.51,1.27,1.41,2.08,1.08,3.89,2.45,1.74,4.53,24.7
2025-02-01 00:00:00,18:00:00,BEL,1,Charleroi,Dender,3 - 0,5 - 0,1.64,3.07,3.95,2.16,2.0,4.43,1.65,1.72,0.0,1.07,1.43,1.26,2.53,3.09,1.16,1.62,1.75,1.16,3.01,3.03,1.75,3.62,15.1
2025-02-01 00:00:00,18:00:00,KİRL1,3,Dundela,Institute Fc,1 - 3,4 - 3,1.59,3.67,3.03,0.0,0.0,0.0,1.27,2.26,1.05,0.0,1.41,0.0,0.0,0.0,0.0,2.31,1.25,1.47,1.82,5.44,2.0,2.6,6.15
2025-02-01 00:00:00,17:00:00,HİNSL,3,Mohammedan,Atk Mohun Bagan,0 - 3,0 - 4,4.79,3.56,1.37,5.11,2.08,1.83,1.66,1.61,1.63,0.0,0.0,1.28,2.27,3.16,1.1,1.69,1.58,1.19,2.62,3.24,1.74,3.29,12.35
2025-02-01 00:00:00,15:30:00,İNP,1,Nottingham F,Brighton,3 - 0,7 - 0,2.32,2.96,2.39,2.84,2.02,2.91,1.46,1.99,1.16,1.09,1.18,1.31,2.35,3.51,1.11,1.77,1.6,1.23,2.63,3.47,1.78,3.24,11.6
2025-02-01 00:00:00,15:00:00,IRAN,3,Tractor Fc,Havadar,3 - 0,4 - 0,1.06,5.96,15.8,1.32,2.56,13.0,2.5,1.22,0.0,0.0,2.42,1.37,2.05,3.57,1.06,1.86,1.45,1.26,2.32,3.73,1.79,2.98,9.67
2025-02-01 00:00:00,17:00:00,İTC,3,Trapani 1905,Rossoblu Potenz,3 - 1,4 - 2,1.67,2.99,3.43,2.23,1.9,4.03,1.64,1.64,0.0,1.07,1.38,1.23,2.46,2.77,1.16,1.53,1.76,1.12,3.03,2.79,1.72,3.73,16.65
2025-02-02 00:00:00,17:55:00,KUV,3,Al-Kuwait,Al Nasar,3 - 0,6 - 0,0.0,6.53,11.45,1.3,2.92,9.01,1.68,1.59,0.0,0.0,2.39,1.65,1.63,0.0,0.0,2.73,1.16,1.65,1.62,6.54,2.13,2.36,4.53
2025-02-02 00:00:00,16:00:00,TUN1,3,Ca Bizertin,Us Tataouine,3 - 1,3 - 1,1.14,4.19,9.41,1.57,2.1,9.23,2.43,1.23,0.0,0.0,2.01,1.22,2.49,2.62,1.19,1.48,1.82,1.09,3.26,2.62,1.71,3.99,19.35
2025-02-02 00:00:00,16:00:00,TUN1,3,Es Tunis,As Slimane,3 - 2,4 - 2,0.0,8.16,17.5,1.24,2.72,19.45,3.23,1.09,0.0,0.0,2.68,1.37,2.01,3.74,1.05,1.93,1.42,1.29,2.25,3.94,1.79,2.9,9.11
2025-02-02 00:00:00,23:30:00,POR,2,Estrela,Benfica,1 - 3,2 - 3,12.15,6.34,1.05,9.84,2.74,1.38,1.99,1.46,2.31,0.0,0.0,1.5,1.93,4.66,1.05,2.25,1.35,1.43,2.05,4.73,1.91,2.71,7.1
2025-02-02 00:00:00,20:00:00,MSR,3,Future Fc,Al Ahly,0 - 3,1 - 3,4.15,2.88,1.58,5.03,1.74,2.22,2.06,1.36,1.44,1.08,0.0,1.11,3.12,2.14,1.32,1.3,2.23,0.0,4.1,2.12,1.74,5.24,34.5
2025-02-02 00:00:00,18:00:00,İKP,2,Glasgow Ranger,Ross County,3 - 0,4 - 0,0.0,9.14,17.5,1.22,3.33,14.85,2.2,1.37,0.0,0.0,2.63,1.69,1.67,6.21,0.0,2.84,1.2,1.69,1.67,6.91,2.21,2.5,4.94
2025-02-02 00:00:00,16:45:00,POL,2,Jagiellonia,Radomiak Radom,5 - 0,5 - 0,1.57,3.23,3.63,2.01,2.11,3.96,1.43,1.92,0.0,1.05,1.44,1.35,2.08,3.68,1.05,1.87,1.45,1.29,2.25,3.86,1.8,2.91,9.07
2025-02-02 00:00:00,19:30:00,İTC,3,Lumezzane,Triestina,0 - 3,1 - 3,2.79,2.84,1.95,3.46,1.84,2.57,1.64,1.64,1.26,1.09,1.09,1.23,2.43,2.63,1.18,1.48,1.84,1.09,3.22,2.65,1.71,3.95,18.85
2025-02-03 00:00:00,22:45:00,İCON,3,Hemel,Boreham Wood,1 - 3,3 - 4,4.67,3.57,1.37,4.94,2.12,1.82,1.59,1.68,1.62,0.0,0.0,1.31,2.18,3.35,1.09,1.77,1.52,1.23,2.46,3.47,1.76,3.12,10.85
2025-02-04 00:00:00,21:00:00,AŞMP,2,Al Hilal (Riya,Persepolis,4 - 0,4 - 1,1.05,5.92,9.8,1.36,2.75,8.15,1.67,1.6,0.0,0.0,2.28,1.57,1.72,5.03,0.0,2.49,1.22,1.55,1.74,5.7,2.02,2.46,5.29
2025-02-04 00:00:00,23:30:00,İSPK,1,Atletico Madri,Getafe,3 - 0,5 - 0,1.19,4.54,7.95,1.61,2.29,7.6,2.0,1.45,0.0,0.0,1.95,1.32,2.31,3.4,1.12,1.77,1.6,1.22,2.71,3.36,1.77,3.32,12.3
2025-02-04 00:00:00,03:30:00,ARJ,2,Belgrano,Rivadavia,0 - 3,0 - 3,1.69,2.77,3.69,2.35,1.74,4.52,1.93,1.42,0.0,1.09,1.37,1.12,3.05,2.21,1.3,1.31,2.17,0.0,4.1,2.18,1.74,5.01,31.0
2025-02-05 00:00:00,22:45:00,FRK,2,Cannes,Dives,3 - 1,5 - 3,1.18,4.27,7.12,1.58,2.25,6.9,1.84,1.47,0.0,1.05,1.93,1.31,2.16,3.33,1.09,1.77,1.52,1.23,2.48,3.44,1.76,3.14,11.0
2025-02-05 00:00:00,12:45:00,GAFPSL,3,Magesi Fc,Chippa United,1 - 3,1 - 4,2.31,2.39,2.69,3.19,1.58,3.63,2.13,1.33,1.1,1.16,1.16,0.0,0.0,1.84,1.47,1.16,2.73,0.0,0.0,1.8,1.81,6.9,34.5
2025-02-06 00:00:00,18:30:00,TÜK,1,Alanyaspor,Fatih Karagümrü,3 - 1,4 - 1,1.13,5.43,8.58,1.49,2.61,7.53,1.68,1.68,0.0,0.0,2.1,1.51,1.92,4.73,1.05,2.28,1.34,1.44,2.02,5.05,1.99,2.78,7.24
2025-02-07 00:00:00,03:30:00,LKU,3,Blooming,El Nacional,3 - 1,3 - 2,2.29,2.76,2.36,3.0,1.77,3.09,1.71,1.57,1.16,1.1,1.17,0.0,0.0,2.42,1.23,1.39,1.98,1.06,3.6,2.41,1.72,4.39,23.85
2025-02-07 00:00:00,17:00:00,HAZ,3,Randers,Kryvbas Kr,3 - 0,5 - 1,1.78,3.07,3.0,2.29,2.0,3.51,1.46,1.85,1.07,1.07,1.33,1.29,2.25,3.28,1.09,1.72,1.56,1.21,2.52,3.38,1.75,3.18,11.4
2025-02-08 00:00:00,19:00:00,BAE,3,Al Ahli (Dubai,Ajman,3 - 0,3 - 1,1.14,4.98,6.91,1.48,2.57,6.25,1.5,1.79,0.0,0.0,2.01,1.54,1.74,0.0,0.0,2.43,1.23,1.52,1.77,5.53,2.0,2.47,5.47
2025-02-08 00:00:00,21:00:00,POR,2,Benfica,Moreirense,3 - 1,3 - 2,1.06,6.17,12.45,1.4,2.68,10.2,2.08,1.41,0.0,0.0,2.3,1.45,2.0,4.33,1.05,2.13,1.39,1.37,2.17,4.37,1.87,2.81,7.96
2025-02-08 00:00:00,18:00:00,İK2,3,Bonnyrigg Rose,Peterhead,2 - 3,3 - 4,2.86,2.84,1.93,3.56,1.81,2.56,1.67,1.6,1.27,1.09,1.09,1.17,2.7,2.56,1.2,1.44,1.88,1.09,3.34,2.56,1.71,4.09,20.45
2025-02-08 00:00:00,18:00:00,FAK,1,Coventry,Ipswich,1 - 3,1 - 4,2.25,2.9,2.5,2.88,1.91,3.14,1.6,1.77,1.15,1.09,1.19,1.23,2.64,2.94,1.18,1.58,1.81,1.15,3.18,2.88,1.74,3.79,16.85
2025-02-08 00:00:00,17:30:00,SLVK,3,Dac,Skalica,3 - 0,3 - 1,1.33,3.62,5.08,1.81,2.06,5.43,1.74,1.54,0.0,0.0,1.67,1.26,2.34,3.01,1.12,1.64,1.64,1.16,2.76,3.06,1.73,3.44,13.75
2025-02-08 00:00:00,17:30:00,SLVK,3,Dukla Banska B,Spartak Trnava,0 - 3,1 - 4,4.18,3.06,1.52,4.69,1.93,2.04,1.72,1.56,1.48,1.06,1.06,1.23,2.44,2.73,1.17,1.51,1.79,1.11,3.09,2.75,1.72,3.8,17.3
2025-02-08 00:00:00,18:00:00,İKK,3,Dundee,Airdrieonians,4 - 0,4 - 0,1.3,4.08,4.8,1.71,2.32,4.87,1.44,1.89,0.0,0.0,1.72,1.44,1.89,0.0,0.0,2.15,1.32,1.4,1.98,4.63,1.88,2.65,6.9
2025-02-08 00:00:00,18:00:00,İKCL,3,Falkirk,Partick Thistle,3 - 2,5 - 2,1.36,3.65,4.78,1.79,2.14,5.01,1.59,1.69,0.0,0.0,1.65,1.32,2.15,3.42,1.08,1.79,1.51,1.23,2.42,3.55,1.77,3.07,10.35
2025-02-08 00:00:00,18:00:00,İCON,3,Farnborough,Chelmsford,2 - 3,3 - 4,1.94,2.98,2.69,2.5,1.93,3.27,1.5,1.79,1.1,1.08,1.26,1.25,2.36,3.05,1.12,1.64,1.64,1.17,2.71,3.12,1.74,3.39,13.25
2025-02-08 00:00:00,15:00:00,FLK,3,Gnistan,Mariehamn,3 - 0,4 - 0,1.44,3.41,4.21,1.9,2.11,4.52,1.52,1.76,0.0,0.0,1.55,1.32,2.15,3.45,1.08,1.79,1.5,1.24,2.4,3.58,1.77,3.05,10.3
2025-02-08 00:00:00,20:00:00,İSV,2,Lausanne,Yverdon,3 - 1,4 - 1,1.21,4.53,7.01,1.62,2.37,6.68,1.76,1.61,0.0,0.0,1.9,1.39,2.13,3.91,1.07,1.96,1.48,1.3,2.36,4.09,1.87,3.11,9.93
2025-02-08 00:00:00,15:00:00,AL2,1,Magdeburg,Nürnberg,1 - 3,3 - 4,1.81,3.44,2.9,2.26,2.28,3.28,1.3,2.41,1.09,1.05,1.33,1.51,1.91,5.01,0.0,2.34,1.31,1.49,1.93,5.14,1.96,2.61,6.32
2025-02-08 00:00:00,21:00:00,YUN,3,Ofi,Paok,0 - 3,0 - 5,4.02,3.39,1.47,4.35,2.11,1.93,1.5,1.8,1.52,1.05,1.05,1.33,2.14,3.51,1.07,1.82,1.49,1.25,2.35,3.65,1.78,3.02,9.93
2025-02-08 00:00:00,18:00:00,İCON,3,Rushall Olympi,Buxton,0 - 3,1 - 5,2.55,3.03,2.0,3.16,1.93,2.59,1.51,1.79,1.24,1.07,1.12,1.24,2.38,3.04,1.12,1.64,1.64,1.16,2.73,3.1,1.74,3.41,13.5
2025-02-08 00:00:00,19:30:00,İTC,3,Sorrento Calci,Taranto,5 - 0,6 - 0,0.0,7.21,16.25,1.25,2.91,12.4,2.11,1.33,0.0,0.0,2.55,1.54,1.74,0.0,0.0,0.0,0.0,1.47,1.85,5.39,1.98,2.5,5.69
2025-02-08 00:00:00,22:30:00,İSV,2,Young Boys,Sion,3 - 1,5 - 1,1.54,3.4,4.07,2.05,2.1,4.5,1.58,1.79,0.0,0.0,1.49,1.31,2.34,3.45,1.11,1.77,1.6,1.23,2.67,3.56,1.83,3.43,12.6
2025-02-09 00:00:00,14:00:00,İS3,3,Ud Ibiza,Antequera,5 - 2,5 - 3,1.58,2.88,4.17,2.15,1.8,4.87,1.91,1.44,1.06,1.08,1.44,0.0,0.0,2.33,1.26,1.36,2.06,1.05,3.79,2.31,1.72,4.62,26.5
2025-02-09 00:00:00,16:30:00,HOL,1,Waalwijk,Breda,3 - 0,5 - 0,2.01,3.18,2.65,2.49,2.14,3.11,1.37,2.21,1.12,1.07,1.25,1.41,2.1,4.21,1.05,2.03,1.44,1.36,2.22,4.23,1.86,2.86,8.34
29.05.2025,01:00,CSA,2,Guarani Asunci,Boston River,0 - 3,0 - 5,1.29,3.62,6.02,1.77,2.02,6.34,1.97,1.41,1.0,1.0,1.74,1.22,2.53,2.71,1.18,1.52,1.8,1.12,3.15,2.75,1.74,3.9,18.1
29.05.2025,02:00,USLP,3,Indy Eleven,Hartford Athlet,2 - 3,4 - 4,1.51,3.34,3.88,2.01,2.07,4.3,1.54,1.77,1.0,1.05,1.5,1.3,2.23,3.34,1.09,1.76,1.55,1.22,2.5,3.48,1.79,3.2,11.3
29.05.2025,03:30,LKU,2,Palmeiras,Sporting Crista,3 - 0,6 - 0,1.05,5.55,11.85,1.37,2.58,9.94,2.06,1.37,1.0,1.0,2.3,1.42,1.96,3.92,1.0,2.02,1.39,1.34,2.15,4.21,1.86,2.84,8.22
29.05.2025,18:00,DAK,2,Kopenhag,Silkeborg,3 - 0,3 - 0,1.58,3.34,3.97,2.12,2.05,4.49,1.65,1.74,1.0,1.06,1.47,1.28,2.46,3.24,1.14,1.69,1.69,1.2,2.89,3.34,1.84,3.69,14.85
29.05.2025,20:00,NOR1,3,Lyn Oslo,Mjondalen,0 - 3,1 - 3,1.32,3.86,5.02,1.75,2.21,5.18,1.58,1.72,1.0,1.0,1.71,1.36,2.09,3.63,1.06,1.88,1.46,1.28,2.31,3.83,1.81,3.0,9.5
30.05.2025,20:00,DAN2,3,Ab Gladsaxe,Fremad Amager,3 - 0,5 - 0,1.7,3.36,3.04,2.19,2.1,3.51,1.39,2.02,1.07,1.05,1.38,1.36,2.07,3.8,1.05,1.94,1.43,1.31,2.21,4.05,1.84,2.9,8.71
30.05.2025,21:30,AVKUL,2,Almanya (K),Hollanda (K),3 - 0,4 - 0,1.4,3.71,4.3,1.82,2.24,4.5,1.44,1.92,1.0,1.0,1.61,1.41,1.97,4.05,1.0,2.05,1.37,1.36,2.09,4.37,1.87,2.79,7.76
30.05.2025,21:30,İS2,1,Castellon,Zaragoza,4 - 0,4 - 1,1.66,3.48,3.06,2.09,2.27,3.39,1.27,2.34,1.06,1.0,1.4,1.5,1.81,0.0,0.0,2.04,1.37,1.5,1.82,4.21,1.87,2.93,8.71
30.05.2025,21:45,AVKUL,2,İngiltere (K),Portekiz (K),5 - 0,6 - 0,1.05,5.78,11.2,1.38,2.58,9.59,2.02,1.39,1.0,1.0,2.31,1.43,1.94,4.01,1.0,2.06,1.37,1.35,2.1,4.32,1.87,2.8,7.93
30.05.2025,22:10,AVKUL,2,Fransa (K),Isvicre (K),3 - 0,4 - 0,1.14,4.73,8.17,1.51,2.37,7.59,1.87,1.47,1.0,1.0,2.06,1.36,2.08,3.61,1.06,1.88,1.46,1.28,2.32,3.8,1.81,3.01,9.68
31.05.2025,08:00,JAP2,2,Mito Hollyhock,V-Varen Nagasak,3 - 0,3 - 0,2.24,3.04,2.27,2.78,2.0,2.82,1.43,1.94,1.18,1.08,1.19,1.3,2.24,3.38,1.09,1.77,1.54,1.23,2.47,3.53,1.79,3.17,11.0
31.05.2025,17:00,RUS,1,Olimpiyets,Pfc Sochi,0 - 3,1 - 3,2.55,3.19,2.09,3.21,1.98,2.73,1.55,1.87,1.24,1.07,1.14,1.28,2.49,3.25,1.14,1.7,1.68,1.2,2.88,3.36,1.84,3.68,14.7
31.05.2025,18:00,NOR3,3,Jerv,Sandnes,1 - 3,1 - 3,2.21,3.15,2.24,2.75,2.03,2.77,1.39,2.01,1.19,1.06,1.2,1.33,2.15,3.58,1.06,1.86,1.48,1.27,2.33,3.78,1.81,3.03,9.77
31.05.2025,21:00,İS3,3,Ceuta,Cultural Leones,1 - 3,4 - 3,1.8,2.8,3.33,2.31,1.91,3.85,1.59,1.7,1.05,1.1,1.33,0.0,0.0,2.83,1.16,1.54,1.77,1.14,2.99,2.89,1.74,3.73,16.3
01.06.2025,02:30,ABD,2,Orlando City,Chicago,1 - 3,1 - 3,1.46,3.65,3.92,1.89,2.24,4.18,1.4,2.01,1.0,1.0,1.55,1.43,1.94,4.17,1.0,2.09,1.36,1.38,2.04,4.51,1.89,2.74,7.39
01.06.2025,02:30,ABD,2,Inter Miami,Columbus,3 - 0,5 - 1,1.82,3.56,2.6,2.21,2.38,2.91,1.17,2.76,1.13,1.0,1.32,1.64,1.65,5.83,1.0,2.8,1.16,1.72,1.58,7.0,2.2,2.37,4.34
01.06.2025,18:00,NOR,2,Brann,Kristiansund,4 - 2,4 - 2,1.21,4.93,6.63,1.59,2.6,5.9,1.5,1.95,1.0,1.0,1.91,1.58,1.83,5.36,1.0,2.51,1.28,1.55,1.86,5.87,2.1,2.68,6.14
01.06.2025,18:30,FİN3,3,Oulun Ls,Atlantis,3 - 0,6 - 1,1.35,4.06,4.38,1.72,2.45,4.39,1.31,2.22,1.0,1.0,1.67,1.58,1.72,0.0,0.0,2.54,1.21,1.58,1.71,6.02,2.08,2.46,5.11
01.06.2025,19:00,SLVN,3,Triglav Kranj,Domzale,0 - 3,1 - 4,1.72,3.34,2.99,2.2,2.13,3.44,1.36,2.06,1.07,1.05,1.37,1.38,2.02,3.92,1.0,2.0,1.4,1.34,2.15,4.21,1.86,2.84,8.22
01.06.2025,19:00,TSL,1,Bodrum Fk,Beşiktaş,0 - 3,0 - 4,3.94,3.6,1.46,4.18,2.24,1.88,1.39,2.02,1.55,1.0,1.0,1.43,1.94,0.0,0.0,2.04,1.38,1.39,2.02,3.68,1.82,3.19,10.85
01.06.2025,19:30,İS2,1,D.La Coruna,Elche,0 - 3,0 - 4,4.61,3.26,1.44,5.04,2.0,1.94,1.73,1.57,1.57,1.05,1.0,1.24,2.46,0.0,0.0,1.57,1.72,1.37,2.06,4.75,1.94,2.75,7.28
02.06.2025,04:00,CON,1,Cruz Azul,Vancouver,4 - 0,5 - 0,1.37,3.49,4.95,1.85,2.06,5.28,1.72,1.58,1.0,1.0,1.64,1.27,2.35,3.03,1.13,1.65,1.65,1.17,2.77,3.12,1.76,3.48,13.85
